Day,station,day,speed,direction,gust,avgvect,gustvect
284,TPAC,285,3.621024,217,15.19936,"(-2.892, -2.179)","(-12.139, -9.147)"
285,TPAC,286,3.218688,264,12.51712,"(-0.336, -3.201)","(-1.308, -12.449)"
286,TPAC,287,3.889248,240,14.394688,"(-1.945, -3.368)","(-7.197, -12.466)"
287,TPAC,288,2.190496,261,9.119615999999999,"(-0.343, -2.164)","(-1.427, -9.007)"
288,TPAC,289,2.2799039999999997,287,8.806688,"(0.667, -2.18)","(2.575, -8.422)"
289,TPAC,290,3.978656,302,11.488928,"(2.108, -3.374)","(6.088, -9.743)"
290,TPAC,291,3.889248,312,11.220704000000001,"(2.602, -2.89)","(7.508, -8.339)"
291,TPAC,292,3.7104320000000004,283,10.907775999999998,"(0.835, -3.615)","(2.454, -10.628)"
292,TPAC,293,4.112768,233,10.103104,"(-2.475, -3.285)","(-6.08, -8.069)"
293,TPAC,294,5.319776,213,13.590015999999999,"(-4.462, -2.897)","(-11.398, -7.402)"
294,TPAC,295,4.291583999999999,192,12.51712,"(-4.198, -0.892)","(-12.244, -2.602)"
295,TPAC,296,4.91744,185,15.691104000000001,"(-4.899, -0.429)","(-15.631, -1.368)"
296,TPAC,297,4.202176,187,12.51712,"(-4.171, -0.512)","(-12.424, -1.525)"
297,TPAC,298,3.486912,174,10.416032,"(-3.468, 0.364)","(-10.359, 1.089)"
298,TPAC,299,2.995168,308,9.61136,"(1.844, -2.36)","(5.917, -7.574)"
299,TPAC,300,2.01168,87,6.884416,"(0.105, 2.009)","(0.36, 6.875)"
300,TPAC,301,1.609344,78,6.7056,"(0.335, 1.574)","(1.394, 6.559)"
301,TPAC,302,0.983488,120,6.392672,"(-0.492, 0.852)","(-3.196, 5.536)"
302,TPAC,303,1.296416,152,5.588,"(-1.145, 0.609)","(-4.934, 2.623)"
303,TPAC,304,2.90576,237,8.49376,"(-1.583, -2.437)","(-4.626, -7.123)"
304,TPAC,305,2.01168,247,6.392672,"(-0.786, -1.852)","(-2.498, -5.884)"
305,TPAC,306,1.78816,182,8.806688,"(-1.787, -0.062)","(-8.801, -0.307)"
306,TPAC,307,3.218688,191,9.298432,"(-3.16, -0.614)","(-9.128, -1.774)"
307,TPAC,308,5.498592,192,14.394688,"(-5.378, -1.143)","(-14.08, -2.993)"
308,TPAC,309,7.197344,208,22.396704,"(-6.355, -3.379)","(-19.775, -10.515)"
309,TPAC,310,3.3975039999999996,207,11.488928,"(-3.027, -1.542)","(-10.237, -5.216)"
310,TPAC,311,1.296416,43,6.079744,"(0.948, 0.884)","(4.446, 4.146)"
311,TPAC,312,3.889248,102,10.103104,"(-0.809, 3.804)","(-2.101, 9.882)"
312,TPAC,313,2.01168,170,6.079744,"(-1.981, 0.349)","(-5.987, 1.056)"
313,TPAC,314,3.621024,201,10.907775999999998,"(-3.381, -1.298)","(-10.183, -3.909)"
314,TPAC,315,2.90576,321,10.684256,"(2.258, -1.829)","(8.303, -6.724)"
315,TPAC,316,3.3975039999999996,307,8.49376,"(2.045, -2.713)","(5.112, -6.783)"
316,TPAC,317,2.2799039999999997,306,6.884416,"(1.34, -1.844)","(4.047, -5.57)"
317,TPAC,318,1.6987519999999998,106,7.197344,"(-0.468, 1.633)","(-1.984, 6.919)"
318,TPAC,319,2.503424,77,8.002016,"(0.563, 2.439)","(1.8, 7.797)"
319,TPAC,320,4.380992,275,9.879584000000001,"(0.382, -4.364)","(0.861, -9.842)"
320,TPAC,321,4.783328,263,10.103104,"(-0.583, -4.748)","(-1.231, -10.028)"
321,TPAC,322,5.006848,279,10.684256,"(0.783, -4.945)","(1.671, -10.553)"
322,TPAC,323,4.69392,258,14.394688,"(-0.976, -4.591)","(-2.993, -14.08)"
323,TPAC,324,2.503424,233,7.689088,"(-1.507, -1.999)","(-4.627, -6.141)"
324,TPAC,325,4.91744,229,11.980672,"(-3.226, -3.711)","(-7.86, -9.042)"
325,TPAC,326,2.190496,235,10.416032,"(-1.256, -1.794)","(-5.974, -8.532)"
326,TPAC,327,1.6987519999999998,213,7.197344,"(-1.425, -0.925)","(-6.036, -3.92)"
327,TPAC,328,2.101088,219,6.079744,"(-1.633, -1.322)","(-4.725, -3.826)"
328,TPAC,329,2.101088,284,5.588,"(0.508, -2.039)","(1.352, -5.422)"
329,TPAC,330,1.6987519999999998,198,7.5102720000000005,"(-1.616, -0.525)","(-7.143, -2.321)"
330,TPAC,331,3.3975039999999996,287,11.488928,"(0.993, -3.249)","(3.359, -10.987)"
331,TPAC,332,1.296416,182,4.515104,"(-1.296, -0.045)","(-4.512, -0.158)"
332,TPAC,333,5.185664,190,13.590015999999999,"(-5.107, -0.9)","(-13.384, -2.36)"
333,TPAC,334,6.616192,290,14.707616,"(2.263, -6.217)","(5.03, -13.821)"
334,TPAC,335,1.6987519999999998,196,9.119615999999999,"(-1.633, -0.468)","(-8.766, -2.514)"
335,TPAC,336,7.59968,204,21.592032,"(-6.943, -3.091)","(-19.725, -8.782)"
336,TPAC,337,4.91744,285,14.886432,"(1.273, -4.75)","(3.853, -14.379)"
337,TPAC,338,1.78816,227,8.314944,"(-1.22, -1.308)","(-5.671, -6.081)"
338,TPAC,339,2.101088,198,7.689088,"(-1.998, -0.649)","(-7.313, -2.376)"
339,TPAC,340,1.296416,80,6.392672,"(0.225, 1.277)","(1.11, 6.296)"
340,TPAC,341,0.581152,323,3.978656,"(0.464, -0.35)","(3.177, -2.394)"
341,TPAC,342,2.8163519999999997,78,8.49376,"(0.586, 2.755)","(1.766, 8.308)"
342,TPAC,343,3.621024,109,9.61136,"(-1.179, 3.424)","(-3.129, 9.088)"
343,TPAC,344,2.414016,103,6.7056,"(-0.543, 2.352)","(-1.508, 6.534)"
344,TPAC,345,1.385824,309,4.515104,"(0.872, -1.077)","(2.841, -3.509)"
345,TPAC,346,2.101088,108,7.197344,"(-0.649, 1.998)","(-2.224, 6.845)"
346,TPAC,347,4.380992,116,9.298432,"(-1.921, 3.938)","(-4.076, 8.357)"
347,TPAC,348,5.722112,134,13.321792,"(-3.975, 4.116)","(-9.254, 9.583)"
348,TPAC,349,5.319776,240,17.300448,"(-2.66, -4.607)","(-8.65, -14.983)"
349,TPAC,350,5.409184,243,11.488928,"(-2.456, -4.82)","(-5.216, -10.237)"
350,TPAC,351,5.185664,264,11.488928,"(-0.542, -5.157)","(-1.201, -11.426)"
351,TPAC,352,3.621024,276,8.49376,"(0.379, -3.601)","(0.888, -8.447)"
352,TPAC,353,0.089408,88,3.486912,"(0.003, 0.089)","(0.122, 3.485)"
353,TPAC,354,0.312928,321,4.783328,"(0.243, -0.197)","(3.717, -3.01)"
354,TPAC,355,1.609344,110,6.884416,"(-0.55, 1.512)","(-2.355, 6.469)"
355,TPAC,356,1.207008,196,9.879584000000001,"(-1.16, -0.333)","(-9.497, -2.723)"
356,TPAC,357,0.0,0,0.0,"(0.0, 0.0)","(0.0, 0.0)"
357,TPAC,358,0.0,271,0.491744,"(0.0, -0.0)","(0.009, -0.492)"
358,TPAC,359,0.0,290,0.491744,"(0.0, -0.0)","(0.168, -0.462)"
359,TPAC,360,0.089408,174,3.7104320000000004,"(-0.089, 0.009)","(-3.69, 0.388)"
360,TPAC,361,4.202176,222,13.098272,"(-3.123, -2.812)","(-9.734, -8.764)"
361,TPAC,362,7.197344,202,15.512288000000002,"(-6.673, -2.696)","(-14.383, -5.811)"
362,TPAC,363,7.912608,208,15.691104000000001,"(-6.986, -3.715)","(-13.854, -7.367)"
363,TPAC,364,3.3975039999999996,223,12.785344,"(-2.485, -2.317)","(-9.351, -8.72)"
364,TPAC,365,1.207008,291,3.978656,"(0.433, -1.127)","(1.426, -3.714)"
